channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899.3,2460441,3.82876,0.436894002,0.436894002,23.75,30,1
6899.4,2460441,1.7575,0.437577233,0.437577233,40,22.49,1
6899.1,2460441,2.66375,0.438422268,0.438422268,23.75,12.51,1
6899.1,2460441,1.77,0.43854347,0.43854347,26.26,18.74,1
6899.1,2460441,5.98001,0.438981485,0.438981485,27.5,17.51,1
6899.2,2460441,1.4225,0.439748473,0.439748473,18.76,15,1
6899.2,2460441,0.30624,0.440794607,0.440794607,25,10,1
6899.2,2460441,5.80126,0.441042141,0.441042141,22.5,19.99,1
6899.2,2460441,0.4275,0.441487015,0.441487015,35,23.75,1
6899.4,2460441,9.93501,0.442218185,0.442218185,21.26,28.74,1
6899.1,2460441,5.46376,0.442222467,0.442222467,36.26,17.5,1
6899.1,2460441,8.6425,0.446029571,0.446029571,15,40,1
6899.4,2460441,1.995,0.44616922,0.44616922,27.5,12.5,1
6899.3,2460441,0.84875,0.446800482,0.446800482,23.74,21.24,1
6899.1,2460441,0.50876,0.44978659,0.44978659,37.51,33.75,1
6899.2,2460441,1.24,0.450011916,0.450011916,38.74,15,1
6899.2,2460441,0.49125,0.450471235,0.450471235,30,13.75,1
6899.1,2460441,8.905,0.452169731,0.452169731,27.5,18.75,1
6899.2,2460441,2.0675,0.454699921,0.454699921,20,18.74,1
6899.2,2460441,0.57501,0.455733825,0.455733825,31.25,37.49,1
6899.3,2460441,0.48125,0.456041679,0.456041679,33.75,15,1
6899.2,2460441,0.70501,0.457322151,0.457322151,33.76,25,1
6899.1,2460441,1.58,0.457806779,0.457806779,25,25,1
6899.1,2460441,3.87126,0.458921352,0.458921352,23.75,23.75,1
6899.2,2460441,0.88375,0.458945141,0.458945141,17.5,28.75,1
6899.4,2460441,0.93876,0.460454315,0.460454315,31.25,17.5,1
6899.2,2460441,0.79624,0.462218572,0.462218572,33.75,13.76,1
6899.4,2460441,1.91374,0.462321058,0.462321058,37.5,23.75,1
6899.2,2460441,2.95,0.463006027,0.463006027,37.5,13.75,1
6899.4,2460441,1.53125,0.465368006,0.465368006,43.75,19.99,1
6899.4,2460441,4.38751,0.466725564,0.466725564,20,10,1
6899.2,2460441,2.35376,0.466778122,0.466778122,22.5,20,1
6899.1,2460441,3.95125,0.466823038,0.466823038,30,28.75,1
6899.1,2460441,1.28375,0.467824234,0.467824234,26.25,12.49,1
6899.1,2460441,1.2475,0.469404928,0.469404928,16.24,20,1
6899.2,2460441,9.97875,0.469900543,0.469900544,26.26,17.5,1
6899.4,2460441,1.94875,0.470202098,0.470202098,27.5,16.25,1
6899.1,2460441,1.8575,0.474650216,0.474650216,22.49,17.5,1
6899.1,2460441,0.37249,0.477297367,0.477297367,32.49,26.24,1
6899.3,2460441,1.64125,0.478210185,0.478210185,16.25,25,1
6899.2,2460441,0.40875,0.480120591,0.480120591,28.75,18.75,1
6899.2,2460441,1.86,0.481045323,0.481045323,25,16.25,1
6899.1,2460441,3.62376,0.481201771,0.481201771,28.75,11.25,1
6899.2,2460441,1.09625,0.481483678,0.481483678,25,21.26,1
6899.1,2460441,3.22875,0.48153617,0.48153617,31.25,44.99,1
6899.1,2460441,3.42249,0.482153227,0.482153227,21.25,17.5,1
6899.2,2460441,1.065,0.482389228,0.482389228,22.5,23.75,1
6899.2,2460441,0.45249,0.48410936,0.48410936,30,25.01,1
6899.1,2460441,0.3875,0.484664412,0.484664412,26.24,7.5,1
6899.1,2460441,1.3275,0.48742771,0.48742771,30,15.01,1
6899.1,2460441,4.83875,0.489829102,0.489829102,25.01,20,1
6899.1,2460441,1.0625,0.491153268,0.491153268,26.26,10,1
6899.2,2460441,1.6725,0.493323339,0.493323339,22.51,8.75,1
6899.4,2460441,0.52249,0.494475339,0.494475339,35,28.76,1
6899.2,2460441,1.04,0.495471812,0.495471812,36.24,28.75,1
6899.1,2460441,8.20874,0.495709774,0.495709774,18.74,13.76,1
6899.1,2460441,3.02624,0.496353274,0.496353274,25,38.75,1
6899.4,2460441,8.31624,0.49810784,0.49810784,22.5,35,1
6899.1,2460441,1.39,0.498911859,0.498911859,20,20,1
6899.1,2460441,0.8325,0.500066202,0.500066202,20,30,1
6899.3,2460441,1.77499,0.500318611,0.500318611,23.75,42.51,1
6899.1,2460441,1.60125,0.501596632,0.501596632,15,17.51,1
6899.3,2460441,0.96875,0.501905667,0.501905667,31.25,30,1
6899.2,2460441,1.06125,0.50411475,0.50411475,28.75,27.5,1
6899.2,2460441,2.17625,0.504472843,0.504472843,43.75,7.51,1
6899.4,2460441,9.75,0.504697086,0.504697086,18.75,21.26,1
6899.1,2460441,4.86001,0.508018425,0.508018425,26.25,17.5,1
6899.1,2460441,3.23125,0.508236333,0.508236333,22.5,21.25,1
6899.1,2460441,9.69499,0.508330731,0.508330731,18.74,13.76,1
6899.1,2460441,3.54375,0.509798892,0.509798892,27.5,16.25,1
6899.4,2460441,1.8325,0.509962857,0.509962857,28.76,13.75,1
6899.2,2460441,1.64248,0.512437504,0.512437504,31.24,22.5,1
6899.2,2460441,6.70875,0.513014598,0.513014598,32.51,20.01,1
6899.1,2460441,3.325,0.513861933,0.513861933,23.75,25,1
6899.3,2460441,2.21625,0.514364988,0.514364988,16.25,15,1
6899.2,2460441,1.53376,0.515208936,0.515208936,27.5,7.49,1
6899.1,2460441,9.81999,0.518188876,0.518188876,23.75,22.5,1
6899.2,2460441,1.6825,0.518284238,0.518284238,28.75,21.25,1
6899.1,2460441,2.9075,0.51897793,0.51897793,22.5,35,1
6899.4,2460441,4.63124,0.519073074,0.519073074,33.75,52.51,1
6899.2,2460441,4.34625,0.519455644,0.519455644,38.75,22.49,1
6899.4,2460441,7.0225,0.519532746,0.519532746,31.25,32.5,1
6899.3,2460441,0.98875,0.521113358,0.521113358,27.49,8.75,1
6899.4,2460441,1.37,0.526514342,0.526514342,42.51,18.75,1
6899.2,2460441,1.37625,0.527631331,0.527631331,23.74,33.75,1
6899.1,2460441,1.17501,0.531402875,0.531402875,31.25,29.99,1
6899.1,2460441,3.37375,0.531954321,0.531954321,15,17.51,1
6899.2,2460441,0.55376,0.532426112,0.532426112,28.76,7.5,1
6899.2,2460441,5.07,0.53341632,0.53341632,42.49,15,1
6899.1,2460441,2.61624,0.536639135,0.536639135,27.49,17.51,1
6899.4,2460441,1.29,0.537411982,0.537411982,30,21.25,1
6899.2,2460441,7.15626,0.538106048,0.538106048,20,16.24,1
6899.2,2460441,1.03251,0.540270565,0.540270565,31.25,12.51,1
6899.4,2460441,2.12625,0.541258748,0.541258748,22.49,13.75,1
6899.1,2460441,8.77001,0.542518105,0.542518105,23.76,16.24,1
6899.4,2460441,2.1425,0.543781828,0.543781828,45.01,30,1
6899.2,2460441,6.68375,0.546366048,0.546366048,33.75,10,1
6899.4,2460441,3.21875,0.547126409,0.547126409,11.25,16.26,1
6899.2,2460441,0.77874,0.54960239,0.54960239,22.5,15,1
6899.1,2460441,3.65,0.550851071,0.550851071,25,15.01,1
6899.4,2460441,0.4,0.551766864,0.551766864,46.25,38.74,1
6899.1,2460441,1.04,0.555237166,0.555237166,25,22.49,1
6899.1,2460441,0.61251,0.555353291,0.555353291,23.76,7.5,1
6899.2,2460441,2.27625,0.557827456,0.557827456,36.25,13.76,1
6899.2,2460441,2.48125,0.559315647,0.559315647,28.75,11.25,1
6899.1,2460441,9.79625,0.562754699,0.562754699,25.01,16.25,1
6899.1,2460441,1.02501,0.563066966,0.563066966,31.25,19.99,1
6899.1,2460441,8.8575,0.564987008,0.564987008,26.25,17.51,1
6899.2,2460441,0.48875,0.570595252,0.570595252,25,21.25,1
6899.4,2460441,0.7275,0.572745744,0.572745744,18.75,16.24,1
6899.1,2460441,0.38876,0.572952501,0.572952501,21.26,31.25,1
6899.2,2460441,2.81375,0.573088613,0.573088613,31.25,10,1
6899.1,2460441,3.0225,0.577453194,0.577453194,25.01,27.5,1
6899.1,2460441,2.16624,0.578936633,0.578936633,20,15.01,1
6899.3,2460441,0.81,0.580149605,0.580149605,34.99,22.5,1
6899.1,2460441,8.6875,0.580296516,0.580296516,22.5,22.5,1
6899.4,2460441,0.3875,0.580702658,0.580702658,32.5,20,1
6899.3,2460441,3.37001,0.580986895,0.580986895,75,22.5,1
6899.1,2460441,8.97875,0.581466655,0.581466655,26.25,17.51,1
6899.1,2460441,5.08249,0.581705991,0.581705991,33.75,20,1
6899.2,2460441,4.74625,0.581770399,0.581770399,20,17.5,1
6899.1,2460441,3.23376,0.582650924,0.582650924,22.5,10,1
6899.1,2460441,2.89376,0.58287659,0.58287659,28.75,20,1
6899.1,2460441,1.49,0.584913451,0.584913451,34.99,21.26,1
6899.1,2460441,0.31626,0.586257576,0.586257576,27.5,13.75,1
6899.1,2460441,6.22751,0.586317304,0.586317304,27.5,19.99,1
6899.3,2460441,4.14126,0.586514971,0.586514971,30,17.51,1
6899.1,2460441,0.97125,0.590584336,0.590584336,25,20,1
6899.1,2460441,6.8725,0.590825485,0.590825485,15,17.51,1
6899.1,2460441,0.54375,0.59291257,0.59291257,22.5,15,1
6899.2,2460441,1.1475,0.593647939,0.593647939,27.5,17.5,1
6899.1,2460441,1.10624,0.593859895,0.593859895,25.01,27.5,1
6899.1,2460441,6.2475,0.596498484,0.596498484,15,23.74,1
6899.1,2460441,0.95,0.597751094,0.597751094,33.76,13.76,1
6899.3,2460441,1.8,0.601192477,0.601192477,23.75,18.75,1
6899.2,2460441,0.59875,0.603956028,0.603956028,52.5,24.99,1
6899.2,2460441,0.86875,0.604705633,0.604705633,31.24,23.75,1
6899.2,2460441,0.4175,0.605081873,0.605081873,36.25,12.5,1
6899.3,2460441,4.62875,0.605132211,0.605132211,35,10,1
6899.3,2460441,0.62625,0.606129354,0.606129354,37.51,23.74,1
6899.4,2460441,1.07,0.606172889,0.606172889,41.25,21.25,1
6899.1,2460441,0.57125,0.606575939,0.606575939,23.74,11.24,1
6899.3,2460441,0.29625,0.60827181,0.60827181,25,8.75,1
6899.1,2460441,1.6625,0.611608446,0.611608446,28.76,23.75,1
6899.1,2460441,0.9325,0.61184248,0.61184248,26.25,22.49,1
6899.4,2460441,2.16125,0.613007165,0.613007165,27.5,22.5,1
6899.1,2460441,0.94125,0.613930695,0.613930695,25,21.25,1
6899.2,2460441,3.38249,0.61434089,0.61434089,34.99,10,1
6899.2,2460441,1.16625,0.615022474,0.615022474,35,17.51,1
6899.1,2460441,8.055,0.615551116,0.615551116,21.26,14.99,1
6899.1,2460441,4.54249,0.618476681,0.618476681,22.49,20.01,1
6899.1,2460441,1.26501,0.618607133,0.618607133,28.76,7.49,1
6899.4,2460441,3.57375,0.61956352,0.619563521,28.75,16.26,1
6899.1,2460441,0.6525,0.62021069,0.62021069,28.75,18.75,1
6899.2,2460441,1.07874,0.620479106,0.620479106,17.5,28.76,1
6899.1,2460441,1.96125,0.622262745,0.622262745,25,25,1
6899.2,2460441,0.70126,0.622422453,0.622422453,31.25,28.75,1
6899.1,2460441,9.43625,0.622961441,0.622961441,25,11.24,1
6899.1,2460441,3.08749,0.623243265,0.623243265,22.49,15,1
6899.4,2460441,7.97,0.623675739,0.623675739,31.25,13.76,1
6899.1,2460441,5.79376,0.623915358,0.623915358,18.75,25,1
6899.3,2460441,2.13626,0.626191897,0.626191897,31.26,10,1
6899.2,2460441,6.34876,0.627138014,0.627138014,20.01,13.75,1
6899.1,2460441,2.33751,0.627454686,0.627454686,28.76,13.76,1
6899.4,2460441,8.7375,0.628769347,0.628769348,26.25,17.51,1
6899.2,2460441,0.35125,0.629479563,0.629479563,23.75,20,1
6899.2,2460441,3.3175,0.630428398,0.630428398,37.5,30,1
6899.1,2460441,0.69875,0.630531596,0.630531596,28.75,25,1
6899.1,2460441,2.28125,0.630711625,0.630711625,26.24,16.26,1
6899.4,2460441,1.31499,0.632670706,0.632670706,33.75,20.01,1
6899.2,2460441,0.49875,0.632954961,0.632954961,21.25,26.25,1
6899.4,2460441,0.52124,0.633000888,0.633000888,43.74,25.01,1
6899.2,2460441,0.9575,0.633595978,0.633595978,27.5,22.5,1
6899.1,2460441,5.04499,0.633742212,0.633742212,28.75,21.26,1
6899.1,2460441,0.9275,0.634539602,0.634539603,23.75,27.5,1
6899.1,2460441,2.0025,0.637911935,0.637911935,28.76,18.74,1
6899.4,2460441,4.92999,0.638297986,0.638297986,31.24,18.75,1
6899.1,2460441,0.88249,0.639922799,0.639922799,16.25,16.25,1
6899.4,2460441,1.70125,0.640348616,0.640348616,36.25,12.5,1
6899.1,2460441,2.01751,0.641329305,0.641329305,23.75,10,1
6899.1,2460441,2.32,0.644700456,0.644700456,23.75,25,1
6899.3,2460441,1.06875,0.6458886,0.6458886,37.49,20,1
6899.4,2460441,1.52125,0.645969789,0.645969789,37.5,23.75,1
6899.1,2460441,5.74625,0.647640569,0.647640569,28.74,30,1
6899.1,2460441,1.11,0.648729822,0.648729822,35,26.25,1
6899.1,2460441,0.755,0.6497839,0.6497839,33.75,20,1
6899.4,2460441,4.54125,0.650917444,0.650917444,32.49,26.24,1
6899.2,2460441,0.96749,0.651046988,0.651046988,25,12.5,1
6899.4,2460441,1.145,0.651148008,0.651148008,21.25,25,1
6899.3,2460441,1.24125,0.651747301,0.651747301,7.5,25,1
6899.3,2460441,6.44499,0.652360746,0.652360746,12.5,30,1
6899.2,2460441,5.395,0.652880598,0.652880598,40.01,28.75,1
6899.3,2460441,1.6975,0.655385985,0.655385985,42.49,10,1
6899.1,2460441,4.89625,0.655830412,0.655830412,33.76,22.5,1
6899.3,2460441,2.69625,0.656557717,0.656557717,83.75,17.49,1
6899.2,2460441,5.77499,0.656897593,0.656897593,14.99,13.76,1
6899.2,2460441,3.97624,0.658476549,0.658476549,11.25,25.01,1
6899.4,2460441,5.0575,0.65950508,0.659505081,43.74,36.24,1
6899.2,2460441,5.36125,0.659846722,0.659846723,26.25,28.75,1
6899.2,2460441,0.59751,0.659955944,0.659955944,35,10,1
6899.2,2460441,0.6375,0.664254462,0.664254462,32.5,16.25,1
6899.3,2460441,4.44376,0.664682859,0.664682859,23.75,28.75,1
6899.2,2460441,2.96126,0.667359491,0.667359491,31.25,21.25,1
6899.1,2460441,3.64126,0.667814501,0.667814501,31.25,26.24,1
6899.2,2460441,2.945,0.668835671,0.668835671,27.49,11.25,1
6899.2,2460441,5.19001,0.669483585,0.669483585,23.75,27.5,1
6899.1,2460441,1.9475,0.671966845,0.671966845,33.76,20,1
6899.1,2460441,2.41126,0.676294629,0.676294629,30.01,25,1
6899.3,2460441,3.64999,0.678981316,0.678981316,39.99,36.26,1
6899.1,2460441,3.45375,0.679870973,0.679870973,36.24,25,1
6899.2,2460441,3.83625,0.680218741,0.680218741,36.25,32.5,1
6899.1,2460441,6.19251,0.68233115,0.68233115,31.26,13.75,1
6899.1,2460441,1.9875,0.684270875,0.684270875,31.24,25,1
6899.1,2460441,3.3075,0.687108419,0.687108419,30,23.75,1
6899.4,2460441,5.75874,0.688006417,0.688006417,42.49,15,1
6899.2,2460441,0.46624,0.68880419,0.68880419,31.25,18.74,1
6899.3,2460441,0.76,0.689001741,0.689001741,31.24,27.49,1
6899.1,2460441,3.7275,0.690376937,0.690376937,20,21.25,1
6899.3,2460441,1.72625,0.695149198,0.695149198,17.51,26.24,1
6899.1,2460441,1.79,0.69531236,0.69531236,25,18.75,1
6899.1,2460441,4.87125,0.695400709,0.69540071,32.5,31.24,1
6899.3,2460441,1.34125,0.69593529,0.69593529,42.49,8.75,1
6899.1,2460441,0.99625,0.696025724,0.696025724,28.76,22.5,1
6899.4,2460441,0.58875,0.696876361,0.696876361,37.5,13.75,1
6899.2,2460441,3.80125,0.697416542,0.697416542,37.51,18.76,1
6899.1,2460441,0.59124,0.69861428,0.69861428,33.76,23.76,1
6899.2,2460441,2.23499,0.699014933,0.699014933,21.25,11.25,1
6899.1,2460441,2.79375,0.700047463,0.700047463,30,15,1
6899.2,2460441,1.85876,0.705108377,0.705108377,31.26,21.25,1
6899.1,2460441,3.975,0.705575947,0.705575947,25,18.75,1
6899.1,2460441,0.33,0.705814813,0.705814813,25,14.99,1
6899.2,2460441,3.35499,0.705822423,0.705822423,37.5,10,1
6899.1,2460441,0.7775,0.706087756,0.706087756,28.75,38.75,1
6899.1,2460441,5.44875,0.706621941,0.706621941,30,27.49,1
6899.2,2460441,3.93375,0.711216372,0.711216372,31.24,22.5,1
6899.4,2460441,1.91626,0.711570705,0.711570705,37.51,8.75,1
6899.1,2460441,7.09374,0.711705526,0.711705526,14.99,15.01,1
6899.1,2460441,0.43124,0.711961176,0.711961176,8.75,8.76,1
6899.2,2460441,0.38501,0.712017809,0.712017809,23.76,11.25,1
6899.1,2460441,1.92875,0.712700333,0.712700333,22.5,25.01,1
6899.2,2460441,4.895,0.714781741,0.714781741,18.74,22.49,1
6899.2,2460441,0.7675,0.719144775,0.719144775,34.99,26.24,1
6899.2,2460441,1.8325,0.719678502,0.719678502,35,27.51,1
6899.2,2460441,1.73375,0.720159596,0.720159596,31.25,17.51,1
6899.3,2460441,2.85001,0.724078758,0.724078758,37.51,18.75,1
6899.2,2460441,1.66,0.724713283,0.724713283,12.5,23.75,1
6899.1,2460441,0.315,0.726077179,0.726077179,31.25,25.01,1
6899.1,2460441,1.93125,0.726133022,0.726133022,32.5,26.25,1
6899.3,2460441,2.72749,0.72856403,0.72856403,33.75,23.75,1
6899.1,2460441,3.62,0.728582414,0.728582414,18.75,30.01,1
6899.2,2460441,0.46875,0.729728647,0.729728647,36.26,7.5,1
6899.2,2460441,0.53999,0.731144911,0.731144911,20,17.51,1
6899.1,2460441,1.38625,0.732838446,0.732838446,27.5,26.25,1
6899.1,2460441,1.18375,0.73728827,0.73728827,28.75,23.75,1
6899.3,2460441,3.11625,0.73863257,0.73863257,20,41.25,1
6899.1,2460441,0.87876,0.738900995,0.738900995,35,17.5,1
6899.2,2460441,1.465,0.739031153,0.739031153,36.25,20.01,1
6899.1,2460441,2.70876,0.741214935,0.741214935,28.76,22.49,1
6899.2,2460441,0.65499,0.741620063,0.741620063,28.75,35,1
6899.3,2460441,2.7475,0.741965486,0.741965486,35.01,15,1
6899.1,2460441,1.955,0.74495583,0.74495583,31.26,22.5,1
6899.2,2460441,2.99875,0.746560695,0.746560695,28.75,26.24,1
6899.1,2460441,0.93124,0.74667085,0.74667085,20,13.76,1
6899.1,2460441,8.75624,0.747731894,0.747731894,31.24,30,1
6899.3,2460441,5.89251,0.756144194,0.756144194,35,11.24,1
6899.1,2460441,0.39126,0.758579954,0.758579954,25,23.74,1
6899.4,2460441,7.26125,0.75869995,0.75869995,25.01,35,1
6899.3,2460441,1.6325,0.758801536,0.758801536,37.51,12.5,1
6899.3,2460441,4.50624,0.761648127,0.761648127,24.99,6.24,1
6899.1,2460441,9.3675,0.765951696,0.765951696,17.51,18.74,1
6899.1,2460441,1.15752,0.765967838,0.765967838,26.24,28.74,1
6899.1,2460441,6.89,0.766424216,0.766424216,20.01,18.75,1
6899.1,2460441,2.69749,0.767960083,0.767960083,43.74,28.76,1
6899.1,2460441,2.61625,0.768567901,0.768567901,31.24,22.5,1
6899.1,2460441,0.70251,0.769641825,0.769641825,26.26,25,1
6899.4,2460441,0.69376,0.769812919,0.769812919,31.24,20.01,1
6899.2,2460441,1.5975,0.770118671,0.770118671,27.5,38.75,1
6899.2,2460441,2.9825,0.77106309,0.77106309,27.5,31.24,1
6899.2,2460441,1.90624,0.771583248,0.771583248,27.5,7.51,1
6899.2,2460441,1.85125,0.771739234,0.771739234,35,10.01,1
6899.3,2460441,2.76376,0.772373618,0.772373618,22.51,24.99,1
6899.1,2460441,5.14874,0.773251196,0.773251196,29.99,27.49,1
6899.4,2460441,0.69875,0.773818878,0.773818878,40,16.24,1
6899.3,2460441,2.01125,0.776470281,0.776470281,28.75,7.5,1
6899.1,2460441,1.20624,0.776522049,0.776522049,26.24,17.51,1
6899.1,2460441,2.01,0.77767629,0.77767629,37.51,7.5,1
6899.4,2460441,0.48125,0.777988595,0.777988595,42.5,28.76,1
6899.1,2460441,2.96626,0.778575455,0.778575455,33.76,31.25,1
6899.2,2460441,0.49625,0.779059215,0.779059215,26.24,26.25,1
6899.2,2460441,0.90374,0.779713136,0.779713136,22.48,15,1
6899.2,2460441,7.90873,0.781415564,0.781415564,31.24,26.27,1
6899.3,2460441,3.59252,0.783000256,0.783000256,36.25,7.49,1
6899.4,2460441,0.41998,0.78344822,0.78344822,36.23,16.26,1
6899.1,2460441,2.0525,0.78446269,0.78446269,13.76,16.26,1
6899.2,2460441,0.57626,0.784840962,0.784840962,26.25,10,1
6899.1,2460441,5.305,0.785722309,0.785722309,32.51,27.5,1
6899.1,2460441,0.43249,0.786455515,0.786455515,31.24,22.5,1
6899.1,2460441,3.54749,0.787640294,0.787640294,30,23.76,1
6899.1,2460441,0.425,0.78927876,0.78927876,31.25,23.77,1
6899.1,2460441,1.93875,0.790247734,0.790247734,33.75,17.5,1
6899.2,2460441,1.75376,0.790324593,0.790324593,18.74,16.26,1
6899.2,2460441,0.71126,0.790562026,0.790562026,26.25,17.49,1
6899.2,2460441,2.02125,0.792869337,0.792869337,23.75,25,1
6899.1,2460441,5.35874,0.7951218,0.7951218,30,22.5,1
6899.2,2460441,1.08126,0.795387854,0.795387854,28.76,36.26,1
6899.2,2460441,2.02624,0.795540943,0.795540943,21.25,21.26,1
6899.1,2460441,5.42374,0.795776595,0.795776595,27.5,28.76,1
6899.1,2460441,1.2525,0.795795314,0.795795314,20.01,13.76,1
6899.4,2460441,9.985,0.796126459,0.796126459,34.99,13.74,1
6899.2,2460441,1.49,0.796680177,0.796680177,33.75,22.49,1
6899.1,2460441,2.54624,0.79981647,0.79981647,33.75,16.26,1
6899.1,2460441,5.33001,0.801872,0.801872,30,18.74,1
6899.2,2460441,0.51499,0.802144133,0.802144133,37.5,22.51,1
6899.2,2460441,1.79125,0.802459379,0.802459379,33.75,13.76,1
6899.1,2460441,1.05498,0.803147314,0.803147314,33.75,26.26,1
6899.3,2460441,5.07126,0.806516911,0.806516911,35,7.49,1
6899.4,2460441,9.82126,0.80670965,0.80670965,22.51,16.26,1
6899.1,2460441,3.45874,0.808178969,0.808178969,25,18.75,1
6899.3,2460441,1.15376,0.809952487,0.809952487,33.76,53.76,1
6899.1,2460441,0.54875,0.811124235,0.811124235,33.76,22.5,1
6899.3,2460441,1.18624,0.811765607,0.811765607,11.25,19.99,1
6899.2,2460441,1.11875,0.813242362,0.813242362,47.52,21.27,1
6899.1,2460441,4.00376,0.813569374,0.813569374,35,22.49,1
6899.1,2460441,3.19751,0.813959304,0.813959304,30,17.49,1
6899.2,2460441,2.06749,0.814405364,0.814405364,25,8.76,1
6899.1,2460441,1.47624,0.814730126,0.814730126,20,23.76,1
6899.2,2460441,0.37998,0.815998451,0.815998451,22.48,13.76,1
6899.4,2460441,1.21625,0.817562047,0.817562047,43.75,31.24,1
6899.1,2460441,5.49873,0.818303133,0.818303133,27.49,26.25,1
6899.4,2460441,0.47749,0.819716221,0.819716221,36.25,35,1
6899.1,2460441,5.445,0.821057607,0.821057607,35,26.24,1
6899.1,2460441,9.02375,0.821431955,0.821431955,22.51,20,1
6899.1,2460441,2.7525,0.822568218,0.822568218,17.51,23.76,1
6899.4,2460441,0.48124,0.823205616,0.823205616,37.48,28.76,1
6899.1,2460441,1.55874,0.823650054,0.823650054,26.25,35,1
6899.1,2460441,0.755,0.824025811,0.824025811,22.5,21.26,1
6899.2,2460441,2.39751,0.824104285,0.824104285,37.51,27.5,1
6899.1,2460441,1.59624,0.824905586,0.824905586,26.24,32.51,1
6899.1,2460441,1.27377,0.827205405,0.827205405,36.27,20.01,1
6899.1,2460441,3.56875,0.828852876,0.828852876,31.24,23.75,1
6899.4,2460441,1.15874,0.830831718,0.830831718,28.76,28.75,1
6899.1,2460441,3.60501,0.831846975,0.831846976,47.5,11.24,1
6899.4,2460441,6.35125,0.831895181,0.831895181,13.75,22.5,1
6899.2,2460441,3.51999,0.833284632,0.833284632,30.01,22.5,1
6899.4,2460441,2.0575,0.833532365,0.833532365,36.25,29.99,1
6899.2,2460441,3.99626,0.833687507,0.833687508,26.25,26.25,1
6899.2,2460441,5.29248,0.833834497,0.833834497,33.75,22.5,1
6899.4,2460441,1.88249,0.834599495,0.834599495,15,17.5,1
6899.1,2460441,2.5375,0.834939038,0.834939038,37.51,31.25,1
6899.2,2460441,0.98126,0.83552605,0.83552605,37.52,18.73,1
6899.4,2460441,2.17,0.835896918,0.835896918,32.5,21.25,1
6899.3,2460441,0.59,0.836318243,0.836318243,32.5,28.76,1
6899.1,2460441,0.77752,0.836811301,0.836811301,27.51,22.49,1
6899.4,2460441,3.65,0.836823256,0.836823256,36.25,27.5,1
6899.1,2460441,2.70624,0.83945542,0.83945542,35.01,36.27,1
6899.3,2460441,0.52874,0.839999926,0.839999926,31.25,10.01,1
6899.1,2460441,1.04501,0.840304703,0.840304703,15,19.99,1
6899.2,2460441,5.87375,0.841087742,0.841087742,25,23.73,1
6899.4,2460441,3.53001,0.841432385,0.841432385,18.76,18.75,1
6899.1,2460441,0.67999,0.841745398,0.841745398,34.97,31.26,1
6899.1,2460441,0.655,0.842012169,0.842012169,35.01,21.26,1
6899.4,2460441,5.01001,0.843138514,0.843138514,46.24,16.26,1
6899.2,2460441,8.0925,0.845279829,0.845279829,18.76,23.75,1
6899.1,2460441,2.30751,0.846101762,0.846101762,32.5,25,1
6899.1,2460441,1.36501,0.848800744,0.848800744,30,20,1
6899.4,2460441,3.06875,0.849447358,0.849447358,32.51,11.25,1
6899.3,2460441,0.94999,0.850389577,0.850389577,40,20.01,1
6899.2,2460441,0.31374,0.851753329,0.851753329,30,27.51,1
6899.2,2460441,1.53374,0.852559574,0.852559575,25,20,1
6899.1,2460441,2.85377,0.856983798,0.856983798,37.51,22.49,1
6899.2,2460441,4.22001,0.858102084,0.858102084,21.26,30,1
6899.1,2460441,4.98501,0.858384241,0.858384241,28.74,25,1
6899.2,2460441,3.56502,0.859939143,0.859939143,37.52,6.24,1
6899.2,2460441,6.12501,0.859970774,0.859970774,26.24,19.99,1
6899.4,2460441,8.75625,0.860659708,0.860659708,34.99,34.99,1
6899.2,2460441,4,0.86068341,0.86068341,26.24,17.5,1
6899.2,2460441,0.99875,0.861630269,0.861630269,30,26.25,1
6899.2,2460441,1.64126,0.862492726,0.862492726,27.51,20.01,1
6899.3,2460441,0.34376,0.863045188,0.863045188,36.26,13.74,1
6899.4,2460441,5.43249,0.86475684,0.864756841,27.5,17.51,1
6899.2,2460441,2.99999,0.86486282,0.864862821,34.99,13.76,1
6899.2,2460441,0.47124,0.866783664,0.866783664,31.25,12.51,1
6899.1,2460441,2.72625,0.867532122,0.867532122,32.51,14.99,1
6899.1,2460441,1.46125,0.867975962,0.867975962,35.01,17.51,1
6899.1,2460441,3.435,0.868075418,0.868075418,33.75,20,1
6899.1,2460441,2.26876,0.868468802,0.868468802,32.49,19.99,1
6899.1,2460441,1.91377,0.86847385,0.86847385,8.76,22.49,1
6899.1,2460441,4.51499,0.87053974,0.87053974,36.25,25,1
6899.4,2460441,1.48373,0.87105452,0.87105452,33.75,20.01,1
6899.3,2460441,8.34749,0.87276956,0.87276956,38.74,13.75,1
6899.4,2460441,7.03376,0.873737151,0.873737151,30,14.99,1
6899.1,2460441,0.66624,0.873889753,0.873889753,34.99,17.49,1
6899.2,2460441,3.13501,0.87498038,0.87498038,28.76,4.99,1
6899.2,2460441,1.25999,0.875437742,0.875437742,32.49,20.01,1
6899.4,2460441,0.9725,0.875817672,0.875817672,34.99,23.74,1
6899.3,2460441,1.09,0.877615747,0.877615747,32.49,23.75,1
