channelNumb JulianDay PossibleDecayLength(MicroSeconds) StartDecay EndDecay FirstSignalTimeOverThreshold(nanoseconds) SecondSignalTimeoverThreshold(nanoseconds) PossibleDecayNumber
6899.1	2460440	1.62249	0.5004310762507228	0.5004310762695017	28.75	30.00	1
6899.1	2460440	2.36000	0.5010926112252309	0.5010926112525457	16.26	15.00	1
6899.4	2460440	6.40000	0.5012460841715994	0.5012460842456735	46.25	20.00	1
6899.4	2460440	1.41750	0.5013013757852859	0.5013013758016921	46.24	32.50	1
6899.2	2460440	2.35000	0.5021168942871521	0.5021168943143512	25.01	16.24	1
6899.2	2460440	4.44000	0.5028387001220336	0.5028387001734225	8.74	8.74	1
6899.2	2460440	0.62750	0.5034479217247390	0.5034479217320017	45.00	17.50	1
6899.1	2460440	0.44250	0.5045326038064518	0.5045326038115734	25.01	12.50	1
6899.1	2460440	6.91624	0.5061393862187639	0.5061393862988129	23.74	22.51	1
6899.1	2460440	2.95876	0.5075954965071319	0.5075954965413768	25.01	17.49	1
6899.1	2460440	0.67751	0.5078092062317702	0.5078092062396117	15.00	17.50	1
6899.1	2460440	6.41125	0.5125809545930983	0.5125809546673026	10.00	31.25	1
6899.3	2460440	1.42750	0.5136152279611683	0.5136152279776903	35.00	20.00	1
6899.1	2460440	1.62000	0.5180353684261713	0.5180353684449213	26.25	21.25	1
6899.1	2460440	8.79626	0.5195166047832603	0.5195166048850689	17.50	10.00	1
6899.1	2460440	8.40500	0.5199774455354595	0.5199774456327396	27.49	22.49	1
6899.4	2460440	2.13250	0.5200410073122100	0.5200410073368917	36.25	17.50	1
6899.1	2460440	0.73251	0.5202547020544553	0.5202547020629334	23.75	15.00	1
6899.1	2460440	0.65750	0.5226386571562205	0.5226386571638304	21.24	23.75	1
6899.1	2460440	0.36624	0.5228208270013593	0.5228208270055983	18.75	12.51	1
6899.3	2460440	0.50625	0.5244774191476267	0.5244774191534861	32.50	26.25	1
6899.2	2460440	5.26125	0.5263159538179103	0.5263159538788044	23.74	27.50	1
6899.4	2460440	0.91000	0.5299438515123981	0.5299438515229306	30.00	21.25	1
6899.4	2460440	6.50500	0.5302615733101123	0.5302615733854016	13.76	15.00	1
6899.2	2460440	1.92750	0.5302650917463246	0.5302650917686337	18.74	13.75	1
6899.1	2460440	0.42625	0.5308342587790358	0.5308342587839693	32.51	23.74	1
6899.2	2460440	4.84126	0.5309602972778640	0.5309602973338970	35.00	6.24	1
6899.2	2460440	1.76376	0.5320608268454275	0.5320608268658414	26.25	10.00	1
6899.2	2460440	2.47125	0.5330108960247824	0.5330108960533848	16.25	26.24	1
6899.4	2460440	0.35000	0.5330326655569871	0.5330326655610381	38.76	18.75	1
6899.1	2460440	5.50125	0.5335130990281099	0.5335130990917818	27.49	10.00	1
