channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899.1,2459722,9.11124,0.670946274,0.670946274,16.25,26.25,1
6899.2,2459722,3.78625,0.672360958,0.672360958,11.25,20,1
6899.1,2459722,3.56875,0.67315469,0.67315469,30,20,1
6899.2,2459722,5.25376,0.673199556,0.673199556,33.76,30,1
6899.1,2459722,4.91375,0.675721727,0.675721727,30,31.25,1
6899.1,2459722,0.63125,0.677951207,0.677951207,5,16.25,1
6899.4,2459722,2.21125,0.679038379,0.679038379,31.25,26.24,1
6899.4,2459722,0.5275,0.679216455,0.679216455,35,50,1
6899.1,2459722,14.25,0.679222461,0.679222461,16.25,33.76,1
6899.2,2459722,2.59875,0.679870156,0.679870156,35,27.49,1
6899.1,2459722,7.18375,0.680059895,0.680059895,17.51,21.25,1
6899.1,2459722,3.06126,0.68093334,0.68093334,32.51,21.25,1
6899.2,2459722,16.23375,0.680969604,0.680969604,30,23.76,1
6899.3,2459722,3.82875,0.681802722,0.681802722,38.75,21.25,1
6899.1,2459722,14.96,0.682414994,0.682414995,12.51,17.51,1
6899.1,2459722,12.89125,0.682912203,0.682912203,23.76,11.24,1
6899.1,2459722,2.0075,0.68319374,0.68319374,23.75,13.76,1
6899.2,2459722,2.2575,0.683249814,0.683249814,30,20,1
6899.2,2459722,3.80749,0.683591597,0.683591597,34.99,17.51,1
6899.2,2459722,1.76748,0.683697216,0.683697216,31.24,37.52,1
6899.2,2459722,0.505,0.683712384,0.683712384,33.75,16.25,1
6899.1,2459722,1.0575,0.684541209,0.684541209,18.74,17.5,1
6899.1,2459722,10.71125,0.685936408,0.685936408,15,26.24,1
6899.4,2459722,9.69001,0.687448332,0.687448332,28.76,35,1
6899.2,2459722,3.45375,0.688735693,0.688735693,33.76,17.51,1
6899.1,2459722,11.85499,0.689932808,0.689932808,22.49,21.25,1
6899.2,2459722,0.92126,0.690864547,0.690864547,37.51,13.75,1
6899.4,2459722,2.875,0.692388851,0.692388851,33.76,16.25,1
6899.1,2459722,10.41626,0.693563343,0.693563343,15,13.74,1
6899.4,2459722,0.81875,0.693997411,0.693997411,28.75,16.25,1
6899.1,2459722,9.18501,0.695980549,0.695980549,16.26,14.99,1
6899.1,2459722,4.26625,0.696445428,0.696445428,31.26,21.26,1
6899.2,2459722,1.47999,0.696597139,0.696597139,38.74,25,1
6899.4,2459722,0.30001,0.696957544,0.696957544,37.51,13.75,1
6899.1,2459722,2.06874,0.698533783,0.698533783,19.99,38.75,1
6899.2,2459722,1.80624,0.699110173,0.699110173,27.5,17.51,1
6899.1,2459722,0.50375,0.699159033,0.699159033,23.74,22.5,1
6899.4,2459722,2.44374,0.699595304,0.699595304,28.74,36.25,1
6899.1,2459722,16.315,0.700361504,0.700361504,10,27.49,1
6899.3,2459722,1.97874,0.70067162,0.70067162,31.24,22.49,1
6899.2,2459722,6.41875,0.700985776,0.700985777,30,32.5,1
6899.4,2459722,6.71624,0.701046687,0.701046688,33.75,22.5,1
6899.1,2459722,0.41375,0.701516709,0.701516709,20,21.26,1
6899.4,2459722,1.89875,0.704189907,0.704189907,31.25,37.5,1
6899.4,2459722,1.07875,0.704394608,0.704394608,35,31.24,1
6899.4,2459722,5.53125,0.705385299,0.705385299,38.76,25.01,1
6899.2,2459722,2.41376,0.706392802,0.706392802,26.25,31.24,1
6899.1,2459722,2.33,0.706676629,0.70667663,13.76,21.25,1
6899.1,2459722,0.92501,0.707134494,0.707134494,15,34.99,1
6899.1,2459722,9.7175,0.70756235,0.70756235,25,21.25,1
6899.1,2459722,3.75125,0.708398651,0.708398651,38.75,15,1
6899.1,2459722,4.56125,0.708552073,0.708552073,39.99,20,1
6899.2,2459722,10.445,0.709429666,0.709429666,33.76,25,1
6899.1,2459722,3.99,0.710126619,0.710126619,30,13.75,1
6899.4,2459722,1.42624,0.710614024,0.710614024,30,17.5,1
6899.1,2459722,8.4675,0.711167735,0.711167735,22.5,18.74,1
6899.1,2459722,2.78875,0.712004615,0.712004615,23.74,14.99,1
6899.1,2459722,12.68125,0.715995587,0.715995587,30,17.51,1
6899.1,2459722,11.26749,0.716090664,0.716090664,11.24,27.5,1
6899.4,2459722,0.4725,0.716583746,0.716583746,33.75,23.74,1
6899.1,2459722,11.31874,0.716767309,0.716767309,17.5,10,1
6899.4,2459722,2.73875,0.717950531,0.717950531,36.26,27.5,1
6899.1,2459722,0.63751,0.718594148,0.718594148,41.26,21.25,1
6899.1,2459722,0.82875,0.719481492,0.719481492,30,12.5,1
6899.2,2459722,0.79999,0.720176637,0.720176637,34.99,31.25,1
6899.1,2459722,5.38501,0.720930517,0.720930517,26.25,16.25,1
6899.1,2459722,2.12749,0.721760778,0.721760778,23.74,18.76,1
6899.1,2459722,2.35875,0.721807911,0.721807911,41.26,22.49,1
6899.1,2459722,12.63001,0.723295483,0.723295483,33.76,16.25,1
6899.2,2459722,1.17875,0.724165835,0.724165835,20,26.24,1
6899.2,2459722,0.65,0.724644034,0.724644034,45,23.75,1
6899.2,2459722,10.35874,0.724879883,0.724879883,11.24,8.76,1
6899.1,2459722,4.30125,0.725072398,0.725072398,22.48,30,1
6899.1,2459722,2.2175,0.725750268,0.725750268,26.25,31.25,1
6899.4,2459722,4.965,0.726028679,0.72602868,28.75,20,1
6899.2,2459722,1.48624,0.72713907,0.72713907,35,23.76,1
6899.1,2459722,4.51,0.727241572,0.727241573,22.49,31.25,1
6899.1,2459722,0.66,0.727599185,0.727599185,34.99,30,1
6899.4,2459722,0.55,0.727888879,0.727888879,36.26,18.75,1
6899.4,2459722,1.71251,0.728945482,0.728945482,27.5,28.75,1
6899.1,2459722,9.56,0.72968225,0.72968225,15,18.75,1
6899.2,2459722,7.40374,0.730869993,0.730869993,16.24,18.75,1
6899.2,2459722,1.54375,0.731133557,0.731133557,36.25,18.75,1
6899.4,2459722,0.3175,0.732153157,0.732153157,27.49,16.26,1
6899.1,2459722,1.43626,0.733607945,0.733607945,20,25,1
6899.3,2459722,0.34874,0.734451505,0.734451505,41.24,31.25,1
6899.1,2459722,1.92375,0.734718056,0.734718056,23.75,18.74,1
6899.4,2459722,1.36876,0.735202708,0.735202708,36.26,20,1
6899.1,2459722,18.14876,0.736315837,0.736315837,33.76,30,1
6899.2,2459722,4.14125,0.738068016,0.738068016,32.5,21.25,1
6899.4,2459722,1.4575,0.738152856,0.738152856,28.74,20,1
6899.1,2459722,7.68,0.739001842,0.739001842,37.51,8.75,1
6899.4,2459722,4.6875,0.739167737,0.739167737,32.51,33.76,1
6899.4,2459722,4.92375,0.742208527,0.742208527,31.24,10,1
6899.1,2459722,1.03625,0.742744439,0.742744439,20,20,1
6899.2,2459722,2.83,0.747204198,0.747204198,36.25,11.25,1
6899.1,2459722,5.59751,0.74954371,0.74954371,18.75,33.75,1
6899.4,2459722,3.82249,0.749554768,0.749554768,33.75,21.25,1
6899.4,2459722,1.67876,0.750079717,0.750079717,30,18.73,1
6899.4,2459722,1.37,0.75196064,0.75196064,35,27.49,1
6899.2,2459722,0.51624,0.752572182,0.752572182,31.24,22.5,1
6899.2,2459722,3.16001,0.752918334,0.752918334,36.25,23.74,1
6899.4,2459722,2.80249,0.753450116,0.753450116,33.75,23.75,1
6899.4,2459722,2.36875,0.754753272,0.754753272,7.51,26.25,1
6899.1,2459722,2.545,0.755026907,0.755026907,22.5,20,1
6899.2,2459722,1.94125,0.755111507,0.755111507,18.74,23.75,1
6899.4,2459722,0.88125,0.755352863,0.755352863,30,20,1
6899.3,2459722,1.7625,0.755836524,0.755836524,28.75,16.25,1
6899.2,2459722,1.23249,0.756001465,0.756001465,39.99,22.51,1
6899.1,2459722,1.44375,0.756568489,0.756568489,22.49,17.5,1
6899.1,2459722,5.43,0.756821103,0.756821103,22.49,11.25,1
6899.1,2459722,1.04125,0.756970481,0.756970481,21.24,30,1
6899.2,2459722,1.59126,0.757145834,0.757145834,35,28.75,1
6899.4,2459722,4.98376,0.757445871,0.757445871,26.25,31.25,1
6899.4,2459722,2.12249,0.759429673,0.759429673,27.5,19.99,1
6899.4,2459722,2.3825,0.759539678,0.759539678,30,30,1
6899.2,2459722,4.89875,0.759691722,0.759691722,20.01,13.76,1
6899.1,2459722,12.36376,0.760501591,0.760501591,2.5,12.5,1
6899.2,2459722,15.1725,0.760885613,0.760885613,26.25,17.51,1
6899.2,2459722,3.87751,0.764658084,0.764658084,37.51,22.51,1
6899.1,2459722,13.44376,0.769705158,0.769705158,21.25,17.5,1
6899.2,2459722,1.7575,0.770965898,0.770965898,27.5,28.75,1
6899.1,2459722,4.23501,0.771125909,0.771125909,15,17.5,1
6899.1,2459722,10.37626,0.774388299,0.774388299,17.51,12.5,1
6899.1,2459722,0.51002,0.774629317,0.774629317,11.25,17.49,1
6899.1,2459722,10.76874,0.774988502,0.774988502,16.24,21.24,1
6899.4,2459722,0.96373,0.776192215,0.776192215,27.49,12.51,1
6899.1,2459722,0.45125,0.776792708,0.776792708,30,27.51,1
6899.4,2459722,3.91375,0.777264071,0.777264071,31.25,20,1
6899.4,2459722,1.71624,0.777881633,0.777881633,30,13.76,1
6899.1,2459722,0.98375,0.778168428,0.778168428,23.75,20.01,1
6899.1,2459722,3.11625,0.77841037,0.77841037,20.01,26.25,1
6899.1,2459722,16.02125,0.779023002,0.779023002,20.01,30.01,1
6899.2,2459722,9.055,0.779194588,0.779194588,13.75,19.99,1
6899.1,2459722,5.01124,0.782061107,0.782061107,24.98,22.49,1
6899.1,2459722,18.47376,0.782513406,0.782513407,25,21.25,1
6899.4,2459722,2.07001,0.783287418,0.783287418,36.25,28.75,1
6899.2,2459722,3.78876,0.78397053,0.78397053,38.75,29.99,1
6899.4,2459722,1.75999,0.784232634,0.784232634,30,30.01,1
6899.1,2459722,5.81751,0.784463915,0.784463915,36.25,16.24,1
6899.4,2459722,0.97751,0.785492025,0.785492025,27.5,20.01,1
6899.1,2459722,5.675,0.786558248,0.786558248,32.5,22.49,1
6899.3,2459722,1.5175,0.786854944,0.786854944,36.25,20.01,1
6899.2,2459722,7.44249,0.787083709,0.787083709,32.48,17.5,1
6899.1,2459722,17.23876,0.788077749,0.788077749,16.25,11.24,1
6899.4,2459722,5.02124,0.788760961,0.788760961,26.24,42.5,1
6899.4,2459722,2.18375,0.791456171,0.791456171,26.25,8.76,1
6899.2,2459722,7.08874,0.792245924,0.792245924,38.74,8.77,1
6899.2,2459722,0.59875,0.792370652,0.792370652,42.48,21.25,1
6899.2,2459722,9.25875,0.792895143,0.792895143,38.75,24.99,1
6899.2,2459722,9.16375,0.793638323,0.793638324,31.26,25,1
6899.4,2459722,8.52875,0.795002578,0.795002578,22.49,21.25,1
6899.4,2459722,7.02875,0.797344449,0.797344449,28.76,21.25,1
6899.4,2459722,1.19874,0.798494961,0.798494961,28.76,23.75,1
6899.1,2459722,7.705,0.798836756,0.798836756,13.76,22.49,1
6899.1,2459722,3,0.799265581,0.799265581,30,32.5,1
6899.1,2459722,5.14625,0.800353047,0.800353047,18.75,16.24,1
6899.4,2459722,0.50749,0.800439845,0.800439845,28.75,21.25,1
6899.2,2459722,0.83501,0.801090055,0.801090055,45,33.76,1
6899.1,2459722,3.99625,0.802249473,0.802249473,36.25,16.25,1
6899.1,2459722,11.075,0.802708956,0.802708956,21.25,15,1
6899.1,2459722,2.44626,0.803210053,0.803210053,21.27,15.01,1
6899.1,2459722,0.63624,0.803474788,0.803474788,33.75,12.5,1
6899.4,2459722,12.965,0.803853217,0.803853217,22.49,11.25,1
6899.1,2459722,4.57125,0.803876121,0.803876121,13.75,13.75,1
6899.2,2459722,17.38625,0.805499416,0.805499416,20,32.5,1
6899.1,2459722,13.40875,0.805525013,0.805525013,8.75,22.51,1
6899.4,2459722,2.71249,0.80846433,0.80846433,41.24,17.51,1
6899.2,2459722,2.27876,0.808556341,0.808556341,28.75,42.49,1
6899.4,2459722,0.62875,0.810030104,0.810030104,33.75,15,1
6899.2,2459722,0.65752,0.810805684,0.810805684,31.26,26.25,1
6899.1,2459722,3.34749,0.81090883,0.81090883,36.25,13.76,1
6899.2,2459722,0.94999,0.812068584,0.812068584,28.75,16.24,1
6899.4,2459722,1.81498,0.81477322,0.81477322,31.24,13.76,1
6899.4,2459722,0.48877,0.815396674,0.815396674,37.5,19.98,1
6899.2,2459722,8.17999,0.816649416,0.816649416,32.49,13.76,1
6899.4,2459722,2.5325,0.819467421,0.819467421,31.26,17.51,1
6899.1,2459722,0.42375,0.819981323,0.819981323,33.76,6.25,1
6899.1,2459722,2.03877,0.820119081,0.820119081,12.5,25,1
6899.4,2459722,0.72875,0.822481594,0.822481594,30,25,1
6899.2,2459722,1.51749,0.822843172,0.822843172,26.24,37.5,1
6899.2,2459722,6.57376,0.82323567,0.82323567,36.25,25.01,1
6899.1,2459722,3.94251,0.823892041,0.823892041,10,23.74,1
6899.1,2459722,17.77874,0.824295726,0.824295726,22.5,26.25,1
6899.2,2459722,0.85,0.824885305,0.824885305,40,23.75,1
6899.1,2459722,0.80127,0.825247558,0.825247558,25.01,29.99,1
6899.2,2459722,4.56748,0.825448172,0.825448172,34.98,20.01,1
6899.4,2459722,3.68752,0.825892006,0.825892006,31.26,23.74,1
6899.1,2459722,1.03251,0.826515677,0.826515677,32.51,17.5,1
6899.1,2459722,0.725,0.826840647,0.826840647,30,20.01,1
6899.1,2459722,0.41501,0.832877505,0.832877505,33.75,17.49,1
6899.1,2459722,2.80875,0.833326466,0.833326466,22.49,15,1
6899.4,2459722,1.89626,0.834420358,0.834420359,21.27,18.76,1
6899.4,2459722,15.69626,0.835316233,0.835316233,13.75,32.48,1
6899.4,2459722,2.97125,0.836295525,0.836295525,37.5,37.5,1
6899.1,2459722,5.50876,0.836346354,0.836346354,36.27,17.51,1
6899.2,2459722,2.16499,0.8412195,0.8412195,26.25,17.51,1
6899.4,2459722,3.89624,0.841400066,0.841400066,28.75,23.75,1
6899.1,2459722,0.3575,0.841523951,0.841523951,26.25,20.01,1
6899.1,2459722,13.5875,0.842586384,0.842586385,7.5,12.49,1
6899.1,2459722,5.57249,0.843018172,0.843018172,28.75,38.75,1
6899.2,2459722,0.66501,0.843967133,0.843967133,27.5,26.25,1
6899.1,2459722,13.89498,0.845572296,0.845572296,14.99,15,1
6899.4,2459722,2.05376,0.845774193,0.845774193,34.99,19.99,1
6899.4,2459722,2.51376,0.847136386,0.847136386,38.75,16.24,1
6899.1,2459722,0.73626,0.847459263,0.847459263,12.51,22.49,1
6899.4,2459722,2.33999,0.84762379,0.84762379,32.49,15,1
6899.2,2459722,1.16375,0.848594903,0.848594903,27.51,23.76,1
6899.4,2459722,1.66749,0.848815597,0.848815597,37.49,26.24,1
6899.1,2459722,2.08626,0.849099182,0.849099182,23.75,19.99,1
6899.2,2459722,1.49873,0.849189784,0.849189784,36.24,21.26,1
6899.4,2459722,1.43874,0.84926031,0.84926031,30,22.5,1
6899.1,2459722,0.88249,0.854069808,0.854069808,33.75,11.26,1
6899.4,2459722,14.16625,0.854471225,0.854471225,25.01,21.27,1
6899.2,2459722,2.07249,0.855409386,0.855409386,39.99,11.26,1
6899.4,2459722,0.52501,0.85772266,0.85772266,31.24,13.74,1
6899.1,2459722,2.6925,0.85833801,0.858338011,51.27,20.01,1
6899.4,2459722,3.975,0.859011656,0.859011656,26.25,30,1
6899.4,2459722,3.42124,0.861525918,0.861525918,46.25,20.01,1
6899.4,2459722,3.48875,0.862052422,0.862052422,31.25,22.51,1
6899.4,2459722,0.85875,0.862702746,0.862702746,31.24,15,1
6899.3,2459722,12.60874,0.863828807,0.863828807,26.25,10,1
6899.4,2459722,6.9275,0.864773943,0.864773943,30.01,26.25,1
6899.1,2459722,1.955,0.867138493,0.867138493,27.5,18.75,1
6899.4,2459722,2.30001,0.869992856,0.869992856,36.25,30,1
6899.1,2459722,11.69249,0.871902671,0.871902671,27.5,22.49,1
6899.1,2459722,2.51,0.872530699,0.872530699,33.76,13.76,1
6899.2,2459722,13.18375,0.872564812,0.872564812,21.27,20,1
6899.4,2459722,0.66374,0.873915477,0.873915477,35,18.74,1
6899.1,2459722,16.02749,0.87582358,0.87582358,13.74,20.01,1
6899.4,2459722,0.84126,0.877929879,0.877929879,35,20,1
6899.3,2459722,11.1875,0.878082738,0.878082739,32.51,23.75,1
6899.2,2459722,0.34624,0.880226452,0.880226452,21.25,32.51,1
6899.1,2459722,5.61999,0.881014176,0.881014176,38.74,25,1
6899.4,2459722,4.75123,0.881151157,0.881151157,31.24,26.26,1
6899.4,2459722,0.74375,0.881176427,0.881176427,31.26,13.75,1
6899.1,2459722,0.51499,0.882036637,0.882036637,45,46.24,1
6899.1,2459722,1.51375,0.882219239,0.882219239,28.75,20.01,1
6899.1,2459722,2.14374,0.883127497,0.883127497,31.24,4.99,1
6899.1,2459722,8.57251,0.883270031,0.883270031,27.51,20.01,1
6899.1,2459722,0.56624,0.883833251,0.883833251,14.98,16.25,1
6899.4,2459722,2.65251,0.88604731,0.88604731,32.51,30,1
6899.1,2459722,8.38,0.886489003,0.886489003,13.76,18.75,1
6899.1,2459722,18.74874,0.887038502,0.887038502,12.5,17.5,1
6899.1,2459722,4.35499,0.889017906,0.889017906,36.25,18.76,1
6899.2,2459722,3.4275,0.889211738,0.889211738,17.51,35.01,1
6899.1,2459722,2.90001,0.889285585,0.889285585,18.75,19.99,1
6899.1,2459722,1.54,0.88981836,0.88981836,17.51,11.25,1
6899.2,2459722,0.48375,0.889892054,0.889892054,22.51,20.01,1
6899.3,2459722,8.90999,0.890454013,0.890454013,36.25,11.25,1
6899.4,2459722,7.19376,0.890812411,0.890812411,33.75,20.01,1
6899.4,2459722,2.58249,0.893072375,0.893072375,34.99,36.24,1
6899.1,2459722,9.785,0.894111004,0.894111004,16.25,32.5,1
6899.2,2459722,12.16498,0.894360499,0.894360499,19.99,21.26,1
6899.1,2459722,0.90125,0.894520472,0.894520472,25,22.49,1
6899.2,2459722,1.02127,0.89453767,0.89453767,22.49,15,1
6899.4,2459722,6.14126,0.895092198,0.895092198,32.51,22.49,1
6899.2,2459722,2.7175,0.895527324,0.895527324,28.74,17.51,1
6899.2,2459722,0.63751,0.896399212,0.896399212,36.25,17.49,1
6899.1,2459722,1.79123,0.897485872,0.897485872,28.74,16.26,1
6899.3,2459722,6.21249,0.89848943,0.89848943,39.98,25,1
6899.2,2459722,14.92875,0.899920653,0.899920653,36.25,28.74,1
6899.1,2459722,0.30875,0.902869401,0.902869401,40.01,25,1
6899.4,2459722,1.95249,0.903029751,0.903029751,25.01,38.77,1
6899.4,2459722,3.07001,0.903945887,0.903945888,32.51,16.25,1
6899.3,2459722,14.27125,0.906220255,0.906220255,25,17.5,1
6899.2,2459722,0.63,0.907304899,0.907304899,31.26,16.26,1
6899.2,2459722,0.66501,0.907642032,0.907642032,37.51,34.98,1
6899.1,2459722,2.3875,0.907766376,0.907766376,37.5,27.5,1
6899.1,2459722,17.62749,0.907792323,0.907792323,18.74,18.74,1
6899.2,2459722,2.07874,0.908446923,0.908446923,37.49,30,1
6899.2,2459722,3.44751,0.908611282,0.908611282,32.51,19.99,1
6899.1,2459722,17.4975,0.908665869,0.908665869,17.51,20,1
6899.1,2459722,1.15251,0.908795082,0.908795082,33.76,26.25,1
6899.2,2459722,2.18376,0.909133409,0.909133409,31.26,41.26,1
6899.2,2459722,2.225,0.909183655,0.909183655,32.49,19.98,1
6899.1,2459722,2.18624,0.909785377,0.909785377,22.49,17.5,1
6899.1,2459722,17.53749,0.912185738,0.912185738,18.74,30,1
6899.4,2459722,1.88248,0.913672092,0.913672092,32.5,26.24,1
6899.1,2459722,0.42248,0.914821003,0.914821003,28.74,10.01,1
6899.1,2459722,9.67374,0.915103211,0.915103211,36.24,18.76,1
6899.4,2459722,2.39124,0.918011036,0.918011036,38.73,18.74,1
6899.1,2459722,2.23126,0.918027681,0.918027681,31.26,13.76,1
6899.1,2459722,13.00501,0.919180577,0.919180577,21.25,32.49,1
6899.1,2459722,0.96873,0.922358761,0.922358761,34.98,12.51,1
6899.2,2459722,0.36624,0.923248235,0.923248235,28.76,30,1
6899.2,2459722,4.71126,0.924612753,0.924612753,15.01,23.73,1
6899.1,2459722,14.63624,0.928055474,0.928055474,13.76,20.01,1
6899.4,2459722,4.12502,0.928810443,0.928810443,28.76,36.24,1
6899.4,2459722,1.47998,0.929852287,0.929852287,32.49,27.51,1
6899.1,2459722,2.87624,0.931156077,0.931156077,46.24,24.99,1
6899.1,2459722,1.99,0.933320862,0.933320862,32.5,42.5,1
6899.1,2459722,15.25751,0.93384715,0.93384715,17.51,28.76,1
6899.4,2459722,4.905,0.933862885,0.933862885,21.25,23.75,1
6899.1,2459722,0.74625,0.93387179,0.93387179,33.76,10,1
6899.4,2459722,7.01249,0.93440952,0.93440952,37.5,25.01,1
6899.1,2459722,0.93124,0.936836892,0.936836892,33.75,7.5,1
6899.1,2459722,0.74502,0.937988706,0.937988706,22.51,25,1
6899.1,2459722,3.25751,0.93817854,0.93817854,26.25,18.76,1
6899.2,2459722,0.33751,0.938514896,0.938514896,36.25,22.49,1
6899.4,2459722,4.15625,0.940031512,0.940031512,18.76,18.75,1
6899.1,2459722,19.09999,0.940507803,0.940507803,26.25,22.49,1
6899.4,2459722,0.43,0.940826633,0.940826633,31.24,26.25,1
6899.1,2459722,5.78625,0.940993524,0.940993524,28.75,29.99,1
6899.1,2459722,10.38626,0.942940864,0.942940864,27.5,16.25,1
6899.1,2459722,0.32501,0.943448195,0.943448195,28.74,23.74,1
6899.1,2459722,1.01499,0.944598215,0.944598215,28.76,22.5,1
6899.3,2459722,0.75251,0.947604208,0.947604208,45.01,26.24,1
6899.1,2459722,16.84,0.948574777,0.948574777,27.5,20.01,1
6899.1,2459722,0.46374,0.949062726,0.949062726,28.75,8.76,1
6899.4,2459722,3.76001,0.949163494,0.949163494,35,13.74,1
6899.1,2459722,17.34625,0.949819741,0.949819741,27.5,21.25,1
6899.2,2459722,5.05625,0.953676125,0.953676125,38.73,17.5,1
6899.1,2459722,6.54249,0.953798909,0.95379891,22.49,25.01,1
6899.4,2459722,15.83375,0.954926576,0.954926576,34.99,28.76,1
6899.2,2459722,1.18002,0.955919657,0.955919657,37.52,16.25,1
6899.2,2459722,3.815,0.956265742,0.956265742,38.74,26.24,1
6899.3,2459722,5.38,0.957124932,0.957124932,36.26,32.49,1
6899.2,2459722,0.85999,0.957352261,0.957352261,38.73,26.24,1
6899.2,2459722,2.16376,0.957757619,0.957757619,8.77,22.49,1
6899.1,2459722,0.58876,0.958290094,0.958290094,32.51,21.26,1
6899.4,2459722,5.37124,0.958486661,0.958486662,28.74,11.26,1
6899.2,2459722,4.27125,0.959307619,0.959307619,32.51,17.51,1
6899.1,2459722,13.16,0.959486276,0.959486276,16.24,17.51,1
6899.1,2459722,0.40749,0.960274846,0.960274846,31.24,17.5,1
6899.4,2459722,1.2375,0.960722661,0.960722662,33.76,18.75,1
6899.2,2459722,5.32876,0.9632214,0.9632214,21.26,23.75,1
6899.3,2459722,1.23999,0.963587678,0.963587678,31.25,33.76,1
6899.1,2459722,1.90751,0.963653478,0.963653478,12.5,25,1
6899.1,2459722,0.67376,0.964894165,0.964894165,30,22.49,1
6899.3,2459722,1.94374,0.96522258,0.96522258,35,36.25,1
6899.1,2459722,1.16374,0.965542866,0.965542866,20.01,23.75,1
6899.1,2459722,4.57751,0.966361208,0.966361208,12.5,11.25,1
6899.1,2459722,0.48375,0.966382607,0.966382607,26.25,17.5,1
6899.4,2459722,2.81,0.967317854,0.967317854,32.5,30,1
6899.1,2459722,12.7725,0.968302196,0.968302197,7.49,16.24,1
6899.2,2459722,0.36501,0.968942556,0.968942556,31.24,34.98,1
6899.2,2459722,3.5925,0.970623411,0.970623411,41.24,27.5,1
6899.4,2459722,17.26751,0.970878866,0.970878866,31.26,16.25,1
6899.1,2459722,0.54624,0.971619796,0.971619796,22.48,15,1
6899.1,2459722,14.87249,0.971729157,0.971729158,32.49,13.76,1
6899.4,2459722,5.88,0.972818186,0.972818186,35.01,17.51,1
6899.1,2459722,0.3225,0.974705905,0.974705905,37.51,13.75,1
6899.2,2459722,6.44502,0.976382557,0.976382557,25,43.72,1
6899.4,2459722,2.69124,0.977513343,0.977513343,27.5,17.51,1
6899.2,2459722,2.3425,0.977768173,0.977768173,28.75,21.25,1
6899.1,2459722,4.53875,0.978029324,0.978029324,37.5,38.75,1
6899.2,2459722,16.3275,0.978562733,0.978562733,13.76,18.74,1
6899.1,2459722,5.54126,0.978640848,0.978640848,25,13.75,1
6899.2,2459722,2.44376,0.979180547,0.979180547,36.26,28.75,1
6899.1,2459722,6.61002,0.979481435,0.979481435,23.77,15,1
6899.2,2459722,0.48373,0.979624253,0.979624253,42.5,37.52,1
6899.2,2459722,0.63875,0.979903369,0.979903369,37.5,15,1
6899.2,2459722,4.86875,0.983971038,0.983971038,41.24,23.75,1
6899.2,2459722,2.18624,0.984962129,0.984962129,30,28.76,1
6899.1,2459722,0.92125,0.986534978,0.986534978,36.25,23.75,1
6899.2,2459722,5.84376,0.98856085,0.98856085,45.01,16.26,1
6899.1,2459722,2.58125,0.990315715,0.990315715,26.24,22.51,1
6899.2,2459722,3.63499,0.990779939,0.990779939,33.73,13.74,1
6899.1,2459722,7.52876,0.991065513,0.991065514,30,11.24,1
6899.3,2459722,0.35,0.991325249,0.991325249,37.5,25.01,1
6899.1,2459722,0.46999,0.993249529,0.993249529,31.24,7.5,1
6899.1,2459722,0.485,0.994319929,0.994319929,37.5,23.75,1
6899.2,2459722,0.83999,0.996759336,0.996759336,33.75,38.75,1
6899.4,2459722,6.30375,0.996774197,0.996774198,21.25,12.5,1
6899.4,2459722,2.17376,0.996942015,0.996942015,26.25,23.74,1
6899.2,2459722,8.23499,0.996978453,0.996978453,33.75,16.25,1
6899.4,2459722,9.3975,0.997148214,0.997148214,26.25,22.49,1
6899.4,2459722,3.73374,0.998065824,0.998065824,26.24,23.75,1
6899.3,2459723,17.4075,0.000164456,0.000164457,17.5,21.25,1
6899.2,2459723,1.90999,0.000299659,0.00029966,36.25,32.5,1
6899.4,2459723,6.87,0.001995147,0.001995148,27.5,17.5,1
6899.2,2459723,7.68375,0.0021833,0.0021833,21.25,22.5,1
6899.1,2459723,5.14,0.002820144,0.002820144,16.25,18.75,1
6899.2,2459723,17.8675,0.005002852,0.005002852,11.25,18.75,1
6899.1,2459723,17.64625,0.005091196,0.005091196,11.25,20,1
6899.1,2459723,4.385,0.005362477,0.005362477,33.75,28.75,1
6899.1,2459723,2.93625,0.009732713,0.009732713,32.5,40,1
6899.2,2459723,0.86375,0.010493672,0.010493672,21.25,22.5,1
6899.3,2459723,2.04375,0.010650851,0.010650851,23.75,26.25,1
6899.2,2459723,1.46375,0.011143847,0.011143847,36.25,30,1
6899.1,2459723,4.40125,0.012337154,0.012337154,12.5,20,1
6899.1,2459723,0.9325,0.012587811,0.012587811,38.75,22.5,1
6899.1,2459723,0.77375,0.013388998,0.013388998,26.25,18.75,1
6899.2,2459723,4.34375,0.014565323,0.014565323,35,17.5,1
6899.4,2459723,3.63251,0.014577708,0.014577708,33.75,20,1
6899.2,2459723,4.57,0.015862829,0.015862829,25,10,1
6899.1,2459723,1.43125,0.016913415,0.016913415,26.25,17.5,1
6899.2,2459723,3.6825,0.017040917,0.017040917,47.5,11.25,1
6899.2,2459723,0.46375,0.01738962,0.01738962,33.75,26.25,1
6899.2,2459723,4.14374,0.017788474,0.017788474,32.5,22.5,1
6899.1,2459723,1.66,0.018297802,0.018297802,27.5,12.5,1
6899.2,2459723,0.37125,0.019056095,0.019056095,35,13.75,1
6899.2,2459723,1.49,0.019757952,0.019757952,26.25,16.25,1
